-441.21	-480.85	170.44	1189.79
-440.44	-484.23	191.19	1162.65
-569.22	-603.96	182.15	1212.85
-388.60	-431.09	276.20	1016.25
-374.36	-421.77	281.82	1018.83
-393.88	-438.85	277.21	1041.35
-388.04	-432.18	278.04	1011.01
-381.73	-428.39	274.75	1041.14
-385.85	-429.98	250.95	1082.15
-342.92	-389.20	278.11	1021.28
-316.90	-368.20	308.82	975.07
-370.78	-416.66	282.01	1010.73
-350.34	-396.49	275.36	1031.08
-317.83	-366.95	306.14	974.38
-379.09	-422.55	296.94	1003.17
-391.49	-436.60	305.04	997.74
-185.90	-242.47	314.14	877.62
-371.28	-415.59	252.84	1091.12
-357.40	-404.47	285.23	1020.67
-251.97	-309.78	288.10	1011.48
-385.80	-431.12	326.13	939.44
-512.08	-550.57	366.46	864.21
-196.96	-245.69	265.77	780.15
-214.06	-259.36	259.28	797.10
-379.26	-423.06	229.92	1124.42
-133.51	-173.47	236.26	619.29
-141.01	-183.46	232.69	650.18
-232.03	-281.70	291.22	825.65
-152.36	-204.94	262.95	800.88
-256.83	-309.79	325.52	854.77
-343.58	-391.74	298.42	994.08
-342.98	-389.84	278.11	1035.21
-346.56	-394.05	276.52	1032.61
-477.42	-517.21	350.95	861.55
-359.31	-406.99	324.93	891.58
-168.75	-206.02	176.18	755.49
-187.00	-220.94	145.51	792.40
-207.56	-243.81	166.07	771.70
-264.11	-300.99	239.37	747.60
-250.35	-280.59	189.90	706.28
-263.90	-302.76	212.02	748.58
-163.24	-209.88	252.84	738.76
-202.44	-260.44	288.20	934.09
-195.68	-245.56	242.97	972.37
-154.13	-198.64	237.68	805.44
-137.34	-179.21	220.03	639.10
-175.98	-221.91	270.61	682.68
-226.16	-262.03	198.95	709.44
-226.37	-269.95	243.34	790.06
-213.02	-263.82	297.75	857.85
-241.54	-283.98	243.06	776.81
-241.41	-292.91	280.31	963.25
-213.44	-256.44	250.85	685.27
-238.40	-289.95	271.01	979.67
-152.09	-197.55	266.73	710.33
-240.46	-272.44	203.92	693.30
-534.89	-571.81	211.45	1156.78
-399.55	-442.08	258.13	1083.39
-282.69	-333.89	329.34	809.58
-266.48	-313.26	249.18	921.36
-298.17	-346.98	295.55	782.50
-275.43	-325.50	249.25	895.52
-277.37	-325.12	273.07	829.22
-292.03	-341.79	330.59	780.06
-279.97	-327.87	281.44	845.92
-307.05	-348.70	270.56	890.13
-201.37	-247.69	239.74	830.62
-206.11	-253.29	250.86	818.63
-181.39	-229.73	255.22	771.75
-182.96	-230.07	266.93	750.84
-181.63	-231.09	271.13	749.10
-199.48	-247.09	257.18	801.93
-202.44	-250.08	251.59	825.93
-182.79	-229.91	266.97	750.76
-183.23	-230.05	277.82	737.25
-256.81	-311.40	326.91	779.37
-343.39	-386.54	257.88	860.10
-309.61	-352.35	250.01	870.40
-309.21	-359.53	321.29	917.94
-295.37	-344.21	306.69	833.35
-296.97	-344.82	290.78	880.96
-312.91	-358.67	305.27	851.53
-260.02	-310.12	288.88	903.93
-246.08	-293.15	260.05	798.33
-316.02	-360.85	278.06	898.14
-185.48	-233.23	258.09	768.64
-196.82	-244.27	269.67	767.43
-435.62	-463.37	188.09	891.41
-482.96	-521.96	223.05	1113.92
-491.69	-531.59	201.92	1181.57
