-19.08	-21.04	8.15	62.60
-17.60	-19.75	8.90	61.00
-19.08	-21.04	8.15	62.60
-18.49	-20.56	8.69	62.40
-16.63	-19.64	9.65	58.30
-15.71	-17.63	7.65	57.19
-13.29	-14.16	2.09	36.21
-24.49	-25.29	1.50	54.09
-15.55	-15.67	0.30	35.47
-36.74	-38.06	3.45	80.45
-36.74	-38.06	3.45	80.45
-43.86	-44.23	5.03	73.34
-17.77	-18.41	1.26	42.73
-22.40	-24.73	13.83	53.38
 -9.20	-11.29	14.71	35.86
 -2.42	 -3.45	3.66	11.40
 -1.78	 -2.58	3.17	11.96
 -9.03	 -9.42	1.08	25.15
-23.56	-24.60	3.71	69.84
 -8.75	 -8.93	0.35	28.33
 -2.49	 -3.78	4.55	17.02
 -5.91	 -6.79	1.13	23.78
-18.91	-19.08	0.45	39.25
-16.04	-16.78	2.08	54.46
 -4.93	 -5.16	0.59	16.00
 -4.93	 -5.16	0.59	16.00
 -4.93	 -5.16	0.59	16.00
 -7.61	 -7.91	0.69	20.77
 -4.93	 -5.16	0.59	16.00
-12.29	-12.89	1.26	31.55
-12.05	-12.15	0.17	21.67
 -4.03	 -4.61	1.94	25.50
-26.27	-27.80	6.14	78.18
-12.81	-14.73	6.63	50.25
-11.17	-13.39	7.66	48.81
-10.96	-14.14	16.11	37.50
-11.80	-13.91	9.35	40.19
-28.47	-28.58	0.18	45.64
-27.77	-28.22	0.67	54.67
-19.32	-19.86	1.08	42.01
 -5.30	 -5.49	0.36	19.31
-10.46	-11.40	2.84	38.04
-10.46	-11.40	2.84	38.04
-13.11	-13.81	1.77	38.77
-10.46	-11.40	2.84	38.04
 -2.21	 -2.98	3.52	12.19
 -1.81	 -2.51	2.38	14.04
 -8.55	 -8.98	0.88	31.32
 -8.44	 -8.88	0.90	31.30
 -8.44	 -8.88	0.90	31.30
-10.79	-13.14	12.12	43.49
-21.67	-23.67	15.86	49.84
