20.351	298048
19.708	297792
21.063	306928
23.494	303024
19.602	299920
21.435	291488
22.809	298768
21.427	304704
21.267	292352
22.052	305328
23.748	308224
21.328	299856
24.269	293152
21.302	304976
23.323	305936
21.149	290416
20.236	269360
21.443	305808
22.728	304464
22.438	309088
21.958	306224
19.050	274128
13.323	214496
13.337	241024
24.072	305712
8.186	164304
8.842	174672
14.977	265632
14.232	245840
18.524	281616
22.609	302304
23.645	294256
23.556	301696
17.592	244000
18.908	283200
8.452	169200
8.347	163184
8.470	166960
11.099	193024
7.808	127904
8.366	180528
11.749	192592
20.373	302000
17.421	277312
12.310	207424
7.727	137776
10.392	197920
8.183	166384
11.560	186496
16.160	275344
11.772	197488
18.194	286160
10.429	170608
21.386	291616
11.185	194768
7.466	163184
20.262	305360
22.812	300608
18.234	281936
14.568	255152
13.665	253584
15.026	245616
15.128	238752
16.863	272256
15.882	257760
16.497	269520
13.405	218432
13.829	210112
13.007	216576
13.049	215232
12.905	196352
13.387	219664
13.543	239696
13.001	213440
13.084	213984
17.665	264736
13.093	236528
14.449	248288
20.795	298032
17.543	269616
17.338	253024
17.188	272208
18.910	284944
13.303	219040
17.261	249296
12.824	214496
13.456	219504
10.039	197360
19.769	288880
21.118	305184
