-441.2100	-481.2277	1190.3150	170.0840
-440.4400	-484.6355	1160.2840	192.2280
-569.2200	-604.3999	1211.7400	182.5470
-388.6000	-431.4324	1017.7740	275.4350
-374.3600	-422.2299	1015.0230	282.9620
-393.8800	-439.3064	1042.0650	276.0710
-388.0400	-432.7394	1011.4060	277.8530
-381.7300	-428.8875	1042.0780	273.9930
-385.8500	-430.4868	1082.6020	250.3170
-342.9200	-389.6817	1020.5330	278.6720
-316.9000	-368.6310	973.6040	309.4120
-370.7800	-416.8230	1004.3620	285.3200
-350.3400	-396.9802	1033.2700	274.2700
-317.8300	-367.2358	973.0020	306.2160
-379.0900	-422.9175	1012.7840	294.1660
-391.4900	-436.8375	1000.6620	305.3970
-185.9000	-242.6644	876.0240	314.0710
-371.2800	-416.1008	1095.0100	250.1910
-357.4000	-404.9640	1020.3730	284.6790
-251.9700	-309.9382	1008.7660	287.9290
-385.8000	-431.5609	940.1580	325.6460
-512.0800	-551.0026	867.2080	365.4000
-196.9600	-245.9883	778.2150	265.6840
-214.0600	-259.6164	796.4120	259.4960
-379.2600	-423.5472	1122.9350	230.2990
-133.5100	-173.7034	620.2430	234.3850
-141.0100	-183.6574	648.7360	232.7100
-232.0300	-282.0083	825.4300	290.3170
-152.3600	-205.1357	800.5700	262.3530
-256.8300	-309.8535	847.5740	329.2520
-343.5800	-392.0885	995.8780	298.1840
-342.9800	-390.1909	1034.1580	279.6340
-346.5600	-394.3751	1029.5760	277.9980
-477.4200	-517.6305	865.7200	348.9450
-359.3100	-407.2341	893.6110	323.0220
-168.7500	-206.2469	754.7610	176.6000
-187.0000	-221.1026	793.2260	144.5240
-207.5600	-244.1484	774.3140	163.9460
-264.1100	-301.3895	749.2770	237.1590
-250.3500	-280.6352	706.0530	190.3570
-263.9000	-303.1539	747.4870	212.7740
-163.2400	-210.0606	739.0640	252.4520
-202.4400	-260.6899	934.3370	287.0200
-195.6800	-245.7271	970.2590	244.4900
-154.1300	-198.8789	805.4270	237.7560
-137.3400	-179.3508	638.2730	219.9360
-175.9800	-222.1242	680.1120	271.0750
-226.1600	-262.2601	710.8620	198.2770
-226.3700	-270.3301	790.5720	241.9580
-213.0200	-264.1105	858.3280	296.2730
-241.5400	-284.3172	778.6920	241.5060
-241.4100	-293.2200	959.9880	280.8330
-213.4400	-256.5468	683.3200	250.4520
-238.4000	-290.2701	980.9170	269.2990
-152.0900	-197.6861	712.1190	264.9410
-240.4600	-272.8292	694.8390	202.8660
-534.8900	-572.5649	1155.6470	211.8700
-399.5500	-442.2234	1080.1560	258.0840
-282.6900	-334.2200	807.6500	328.6760
-266.4800	-313.4879	922.0830	249.2910
-298.1700	-347.3899	785.3730	293.6780
-275.4300	-325.7549	892.4110	249.7150
-277.3700	-325.3643	825.1340	274.6590
-292.0300	-342.1381	781.0800	329.8570
-279.9700	-328.1509	847.1960	280.0120
-307.0500	-348.7406	886.5350	272.3270
-201.3700	-247.9866	829.3000	239.2620
-206.1100	-253.5967	818.1340	250.7500
-181.3900	-229.9993	769.8330	255.4000
-182.9600	-230.3339	750.8740	266.2040
-181.6300	-231.3535	748.5420	271.2790
-199.4800	-247.3845	800.3740	256.7480
-202.4400	-250.3751	827.0440	249.9950
-182.7900	-230.1822	751.9080	265.8160
-183.2300	-230.3180	738.3030	276.9210
-256.8100	-311.5466	777.3060	327.3830
-343.3900	-387.0367	870.8900	250.8940
-309.6100	-352.5978	867.3590	250.5670
-309.2100	-359.9050	917.1840	320.6430
-295.3700	-344.5332	833.6270	306.2410
-296.9700	-345.1057	879.2670	291.2210
-312.9100	-359.0589	847.9600	305.5070
-260.0200	-310.4504	903.0290	288.8110
-246.0800	-293.3782	793.4320	262.7730
-316.0200	-361.2988	897.7250	276.8080
-185.4800	-233.4823	769.2870	257.7950
-196.8200	-244.5470	766.6000	269.2160
-435.6200	-463.5960	880.6970	193.0160
-482.9600	-522.5455	1115.5790	221.9180
-491.6900	-531.9121	1184.0310	199.9400
